2594,baik,1,1
2595,saya belum pernah mengikuti pusat layanan bahasa,0,1
2596,sudah baik,1,1
2597,bagus,0,0
2598,Sudah baik,0,0
2599,Good,0,0
2600,_,1,1
2601,Fasilitas diperbaikin,1,1
2602,Tidak ada,0,0
2603,sudah sangat bagus,1,1
2604,PERTAHANKAN,0,0
2605,netral juga,0,0
2606,jam buka terlambar jam tutup sangat cepat,1,1
2607,Cukup,1,1
2608,Lebih diperbanyak lagi sounding kegiatan pusat bahasa,1,1
2609,Sudah baik,1,1
2610,tingkatkan lagi,1,0
2611,ketika tes listening kemarin speakernya kurang jelas dan seharusnya kalau tes listening itu menggunakan earphone,1,1
2612,Lebuh di tingkatkan kinerja kerjanya,1,0
2613,tidak ada,1,1
2614,Bagus,1,1
2615,"okeee, lebih bagusin lagi",1,1
2616,Sudah tidak mengikuti layanan baha,1,1
2617,yang terbaik dan terindah saja berikan kepada makasiswa,1,1
2618,Kurang memuaskan,1,1
2619,Sudah baik,1,1
2620,"So far so great, nothing bad at all",1,1
2621,sudah cukup baik,1,1
2622,lanjutkan,0,0
2623,Tingkatkan sosialisasinya,0,0
2624,sudah cukup baik,1,1
2625,perbanyak channel informasi,1,0
2626,baik,0,0
2627,tidak ada,1,1
2628,sudah sangat baik,1,1
2629,Tidak ada,1,1
2630,cukup,1,1
2631,sudah baik,1,1
2632,Cukup memuas kan,0,0
2633,"cukup baik, mohon lebih ditingkatkan kinerjanya",1,1
2634,saya belum pernah ke pusat bahasa jadi belum tau pelayanannya seperti apa,1,1
2635,"Lebih ditingkatkan lagi, khususnya untuk pelayanan ESAP dan lain-lain",1,1
2636,Agar lebih ditingkatkan lagi,1,1
2637,Sabar dan semangat,1,1
2638,sering diadakan event tes eprt gratis,0,0
2639,Lebih ditingkatkan,1,0
2640,Sudah bagus,1,1
2641,-,1,1
2642,Sudah cukup baik,1,1
2643,Cukup baik,1,1
2644,Tidak ada saran dan masukan,1,1
2645,tolong ditingkatkan pelayanannya,0,0
2646,sudah baik menurut saya,1,1
2647,baik,1,1
2648,,1,1
2649,Layanan Pusat Bahasa sudah bagus.,1,1
2650,layanan ini sudah cukup bagus,0,0
2651,tingkatkan,1,1
2652,berikan kejelasan programnya pada maba karena maba harus bertanya lebih dalam,1,1
2653,,0,0
2654,tidak ada,1,1
2655,sudah bagus,1,1
2656,,1,1
2657,good,1,1
2658,lebih baik lagi,1,1
2659,sudah bagus dan harus lebih bagus,1,0
2660,bagus,1,0
2661,.,0,0
2662,-,0,0
2663,tingkatkan,1,1
2664,kurang,1,1
2665,sudah cukup baik,0,0
2666,tingkatkan kami belum puas,1,1
2667,jarang ke pusat bahasa jadi bingung mau kasih saran apa,1,0
2668,Sudah baik,0,0
2669,tidak terlaulu mengetahui,1,1
2670,Bagus,1,1
2671,bagus,0,0
2672,Les nya jangan mahal mahal dong,1,1
2673,Kenapa tes yg digunakan bukan TOEFL?,0,0
2674,lebi tingkatkan lagi,0,0
2675,Tolong di tingkatkan saja,1,1
2676,sudah baik,0,0
2677,a,1,1
2678,harus dikelola secara profesional,1,0
2679,-,0,0
2680,Baik. Sering adakan eprt gratis untuk mahasiswa tingkat akhir.,1,1
2681,Semoga kedepannya sekalian baik,0,0
2682,kurang tahu,1,1
2683,no comment,0,0
2684,sudah bagus dan tingkatkan lagi,1,1
2685,bagus,1,1
2686,tingkatkan kinerja pelayanannya,1,1
2687,Lebih diperbaiki lagi dalam kualitas.,1,1
2688,Terus membaik,1,1
2689,tingkatkan,1,1
2690,puas,1,1
2691,"Layanan pusat bahasa sudah memuaskan, hanya saja di beberapa jurusan belum diumumkan hasil tes yang sudah lewat hampir 2 bulan lamanya, meskipun pada jurusan saya mata kuliah bahasa inggris tidak ada di semester ini",1,1
2692,layanan bahasa lebih dipermudah lg untuk mahasiswa,1,1
2693,Puas,1,1
2694,lebih baik lagi,1,1
2695,sudah baik,0,0
2696,Hm b aja,0,1
2697,Bagus,0,0
2698,ya,1,1
2699,tidak ada,1,1
2700,belum tahu,1,1
2701,Sudan cukup baik,1,1
2702,pertahankan yang sudah berjalan seperti saat ini,1,1
2703,Sudah bagus,1,1
2704,sudah baik,1,1
2705,-,1,1
2706,-,1,1
2707,"memberikan informasi yang mudah diakses,dan mudah di mengerti",1,1
2708,bagus. lebih ditingkatkan lagi.,0,0
2709,Fasilitas dibenahi,1,1
2710,ditingkatkan lagi kualitasnya,0,0
2711,layanan dari pusat bahasa sudah cukup baik.,1,1
2712,Cukup baik,1,1
2713,no comment,0,0
2714,pusat bahasanya bagus,1,1
2715,t,1,1
2716,No comment,1,1
2717,puas,1,0
2718,"Layanan Pusat Bahasa sudah baik. Fasilitas yang diberikan juga nyaman, tempatnya juga bersih sehingga mahasiswa yang mengikuti esap merasa nyaman dan betah.",1,1
2719,sudah bagus,0,0
2720,Puas,0,0
2721,"layanan di pusat bahasa memakan waktu yang lama ,sistem nya harap di perbaiki sehingga menjadi lebih baik :)",0,0
2722,bagus dan responsif,1,1
2723,ditingkatkan lg,0,0
2724,-,1,1
2725,:),1,1
2726,Layanan pusat bahasa menyediakan layanan pendaftaran secara online sehingga tidak adanya antrian mahasiswa untuk mendapatkan fasilitas pusat bahasa,1,1
2727,bagus,1,1
2728,Tidak ada,0,0
2729,terus berikan pelayanan yg terbaik kepada mahasiswa universitas telkom,0,0
2730,lebih memperbanyak penyebaran informasi mengenai pusat bahasa karena beberapa mahasiswa hanya mengetahui saat tes ecct dan eprt,1,1
2731,sangat memuaskan,0,0
2732,Semoga lebih baik kedepannya,1,1
2733,lebih diperbaiki,1,1
2734,lebih ditingkatkan,1,1
2735,Tidak ada,1,1
2736,"Implementasi layanan pusat bahasa memuaskan. Tetapi, mohon diperbaiki lagi fasilitasnya, terutama fasilitas ESAP. Masih ada komputer di ruang ESAP Software yang tidak berfungsi, padahal komputer adalah salah satu fasilitas penunjang kegiatan.",1,1
2737,-,0,0
2738,.,1,1
2739,tidak ada karena sudah tertib dan baik,1,1
2740,hehe,0,0
2741,Tingkatkan lagi respon dan ketanggapannya,1,1
2742,"waktunya di perhatikan, sarana dan prasarana di tambah. Terima kasih.",1,1
2743,no comment,0,0
2744,lebih ditingkatkan,1,1
2745,kurang terdengar di FEB,1,1
2746,-,1,1
2747,baik,0,0
2748,Sudah cukup baik,1,1
2749,sudah baik,1,1
2750,semoga proses pencetakan sertifikat dan proses di pusat bahasa tidak dibuat sulit dan lama,0,0
2751,bagus...,1,1
2752,ok,1,1
2753,sudah cukup baik ditingkatkan lagi,1,1
2754,-,1,1
2755,,1,1
2756,JANGAN MEMPERSULIT MAHASISWA DENGAN SEENAKNYA MENAIKKAN HARGA APAPUN YANG MENYANGKUT DENGAN PUSAT BAHASA. TIDAK SEMUA MAHASISWA TELKOM ITU KAYA RAYA.,1,1
2757,semoga lebih berkembang lagi,1,1
2758,Jarang kesana,1,1
2759,sudah baik,1,1
2760,"karena sudah lama tidak mengikuti kegiatan bahasa , mungkin sarannya infonya lebih diperluas, karena saya lebih mengetahui info ketika saya masih berada diwilayah gedung A",0,1
2761,cukup baik,0,0
2762,baik,1,1
2763,"Sudah bagus, ditingkatkan lagi agar lebih baik kedepannya",1,1
2764,the best,1,1
2765,Tidak ada,1,1
2766,baik,1,1
2767,,0,1
2768,teruskan,1,0
2769,,0,0
2770,sangat bagus,1,1
2771,-,1,1
2772,-,1,1
2773,Sudah bagus. Mohon untuk di beri AC agar para mahasiswa lebih nyaman dalam kegiatan perkuliahan.,1,1
2774,tingkatkan,1,1
2775,saya rasa semua pelayanannya sudah cukup baik,1,1
2776,Bagus,1,1
2777,"maaf, saya kurang tau karna saya belum pernah mengikuti kegiatan seperti itu",1,1
2778,Bagus,1,1
2779,bagus,1,1
2780,"i think it would be better if you have a dispencer, so we can drink at the library",0,0
2781,saya harap biaya kegiatan di pusat bahasa lebih terjangkau.,1,1
2782,"sudah cukup baik, tinggal dikembangkan kembali",0,0
2783,makakakakKkLKkakakalLalslakjJ,1,1
2784,sudah cepat,1,1
2785,semoga semakin baik,1,1
2786,cukup,1,1
2787,semoga lebih baik kedepannya,1,1
2788,"cukup, kurang bule",0,0
2789,Pelayanan sudah baik,1,1
2790,sudah bagik,1,1
2791,pertahankan sudah baik,0,0
2792,Bagus,1,1
2793,lebih di tingkatkan lagi,1,1
2794,No Comment,1,1
2795,tingkatkan,1,1
2796,-,0,0
2797,layanan pusat bahasa juga sangat bagus,0,0
2798,sudah cukup baik,0,0
2799,Semoga ke depannya lebih baik lagi,1,1
2800,cukup baik.,1,1
2801,"semoga jadwalnya teratur , dapat ditingkatkan lagi",1,1
2802,sudah baik.,1,1
2803,semoga lebih baik dan pelayanannya lebih bagus lagi,1,1
2804,kurang nya sosialisasi menyebabkan mahasiswa/i tidak mengetahui informasi terbaru,1,1
2805,bagus,1,1
2806,mantap bosque,0,0
2807,bagus,1,1
2808,Nice,1,1
2809,lebih ditingkatkan lagi,1,1
2810,layanan harus diperbaiki dengan sistem melayani mahasiswa dengan baik,1,1
2811,lumayan,1,0
2812,Sangat bagus,1,1
2813,baik,1,1
2814,cukup mengesankan,1,1
2815,.,1,0
2816,tetap semangat,1,1
2817,-,0,0
2818,cukup baik,1,1
2819,tingkatkan lagi,1,1
2820,semoga layanan di pusat bahasa tetap terjaga,1,1
2821,belum pernah,1,1
2822,semoga semakin membaik,0,0
2823,cukup baik,1,1
2824,Akan lebih baik apabila hasil test bisa diumumkan dengan cepat atau via email.,1,1
2825,sudah baik,1,1
2826,sudah baik,1,0
2827,-,1,1
2828,berikan penjelasan yang lengkap terkait pendaftaran tes bahasa,1,1
2829,sudah bagus,1,0
2830,Layanan Pusat Bahasa bisa ditingkatkan lagi,1,1
2831,Baik,1,1
2832,Tidak ada,1,0
2833,cukup baik,0,0
2834,-,0,0
2835,masih kurang mendapat fasilitas ini,1,0
2836,tidak ada,1,1
2837,-,1,1
2838,cukup baik,1,1
2839,banyak pelatihan gratis,1,1
2840,-,0,0
2841,-,1,1
2842,ECCT nya di tingkatkan lagi kualitasnya,1,1
2843,Good,1,1
2844,,1,0
2845,sosialisasi minim,1,1
2846,lebih permudah daftar online dan tidak perlu onsite kembali,1,0
2847,semakin lebih baik lagi,1,1
2848,Tingkatkan layanan les bahasa inggris,1,1
2849,-,1,1
2850,enough good,0,0
2851,,1,1
2852,Terimakasih,1,1
2853,tingkatkan lagi.,0,0
2854,baik,1,1
2855,Sama dengan yang diatas,1,1
2856,-,1,0
2857,Semakin ditingkati pelayanannya,0,0
2858,pelayanan pusat bahasa cukup baik,1,1
2859,"Mohon dalam mempublikasi skor hasil tes jangan ngaret. Biasanya hasil keluar seminggu setelah tanggal tes, tapi kemaren diundur, padahal nilai sudah ditunggu karena deadline pengumpulan nilai",1,1
2860,-,0,0
2861,sudah baik,1,1
2862,-,0,0
2863,semoba lebih baik kedepannya,1,1
2864,"sudah baik dan memuaskan, semoga bisa dipertahankan untuk ke depannya",1,1
2865,baik,1,0
2866,Kinerja nya ditingkatkan dan dipertahannkan. Terimakasih,1,1
2867,Sudah bagus pelayananya tidak ada saran dan masukan lagi,1,1
2868,no coment,1,1
2869,Layanan kursusnya lebih ditingkatkan,0,0
2870,vwalaupun sudah baik tapi tetap perbaiki lagi menjadi lebih baik,1,1
2871,sudah cukup baik,1,1
2872,-,1,1
2873,"jikalau pusat bahasa mengadakan tes di ruangan besar, tolong perhatikan juga peserta di bagian belakang, karena waktu tes hanya memberika speaker di bagian depan saja jadinya bagian belakang kurang memahami persoalannya.",1,1
2874,bagus,0,0
2875,Lebih memperbanyak fasilitas,0,0
2876,Sudah baik,0,0
2877,sudah,1,0
2878,Lebih dipercepat layanan legalisir sertifikat karena legalisir sekarang ini dirasa cukup lama yaitu selama 1 minggu.,1,1
2879,Sudah baik,1,0
2880,pertahankan,0,0
2881,-,1,1
2882,Lebih ditingkatkan dr segi pelayanannya,1,1
2883,sudah cukup baik,1,0
2884,sudah baik,1,0
2885,Baik,1,0
2886,Sudah cukup baik,1,1
2887,Cukup baik hanya saja masih terbatas dan perlu adanya penambahan atau perluasan untuk memudahkan mahasiswa dan mengurangi membludaknya mahasiswa pada satu tempat.,0,0
2888,berikan kemudahan,1,1
2889,Lebih ditingkatkan lagi,0,0
2890,bikin English Day.,1,1
2891,sudah cukup baik,1,1
2892,lebih ramah dalam pelayanannya,0,0
2893,lebih di optimalkan lagi,0,1
2894,sudah memuaskan,0,0
2895,sudah bagus,1,1
2896,"sudah cukup baik,namu jadwal les di pusat bahasa sangat tidak memperhtikan jadwal kuliah mahasiswa,masa lesnya diulai jam2 siang padahal rata2 jam segitu mahasisa kuliah,alangkah lebih baiknya jika dimulai sore atau abis magrib jadi mahasiswa bisa mengikuti",1,1
2897,"Bidang layanan pusat bahasa sudah bagus, namun dalam kursus yang dijadwalkan(shift) masih kurang, karena jadwal kursus dengan jadwal kuliah banyak yang bentrok. mohon bantuannya",1,1
2898,diberikan program belajar yang menarik,1,1
2899,semoga lebih baik,1,1
2900,lebih ditingkatkan lagi kenyamanannya,0,0
2901,Sudah baik,1,1
2902,tingkatkan ^__^,0,1
2903,.,1,1
2904,C,0,0
2905,Lebih ditingkatkan,0,1
2906,fasilitas di tambah atau diperbaiki dan kenyamanan seperti AC ditambahkan dan TEMPAT SAMPAH mohon DIPERBANYAK,1,1
2907,tolong kinerja nya di perbaikin lagi,1,1
2908,oke,1,1
2909,tidak ada,1,1
2910,sudah cukup baik sejauh ini,1,0
2911,-,1,1
2912,Sudah baik,1,1
2913,"sudah baik , ditingkatkan lagi",1,1
2914,Tidak ada,1,1
2915,"baik, tetapi ruangannya kurang baik",0,1
2916,back,1,1
2917,lebih dikembangkan dan difasilitasi secara maksimal,1,1
2918,Rungan dan fasilitas di kls kurang lengkap,1,1
2919,sudah baik,1,1
2920,"Sudah cukup bagus, hanya masih banyak mahasiswa dan mahasiswi yang belum mengerti kegiatan kegiatan apa saja yang ada di pusat bahasa",1,1
2921,lumayan bagus,1,1
2922,a,1,1
2923,"Harga terlalu tinggi,",1,1
2924,sistem layanan pusat bahasa sudah baik dan sesuai,1,1
2925,CUkup baik,0,0
2926,baik,1,1
2927,lebih baik dari sebelumnya,1,1
2928,ruangannya dibuat lebih nyaman lagi,0,0
2929,ok,0,1
2930,Tidak ada,1,1
2931,Sudah cukup baik.,1,1
2932,bagus,1,1
2933,sudah baik,1,1
2934,good,1,1
2935,Tidak ada komentar,0,0
2936,Lebih baik,1,1
2937,sudah cukup baik,1,1
2938,jadi lebih baik lagi,1,1
2939,melakukan sosialisasi mengenai apa saja program yg menjadi hak dan kewajiban mahasiswa dari pusat bahasa,1,1
2940,bagus,0,0
2941,Baik dan terus tingkatkan,0,0
2942,tidak ada fasiliasnya sudah mencakup semua kebutuhan mahasiswa,1,1
2943,Belum pernah jdi gak tau,1,1
2944,.,0,1
2945,sudah baik,0,0
2946,sudah cukup bagus dan mempuni,0,0
2947,good,0,0
2948,seomga yang sudah baik menjadi lebih baik lagi,1,1
2949,tidak ada,0,0
2950,baik,1,1
2951,sudah baik,0,0
2952,sudah baik,1,1
2953,Di tingkatkan lagi,1,0
2954,lebih ditingkatkan lagi,0,0
2955,OKE,1,1
2956,bagus sekali,1,0
2957,semoga ke depannya bisa lebih baik lagi dan fasilitasnya lebih lengkap lagi,0,0
2958,lebih ditingkatkan lagi sarana di pusat bahasa,0,0
2959,mohon tingkatkan lagi,1,1
2960,"sudah baik, semoga lebih baik lagi kedepannya",1,1
2961,sudah bagus,0,0
2962,lebih ditingkatkan lagi,0,0
2963,-,1,1
2964,tingkatkan lagi masih banyak yang kurang memuaskan,1,1
2965,Bagus,1,1
2966,"pelayanan sangat mengecewkan, para peserta hanya melakukan kegiatan sendiri tanpa anda bimbingan seperti pada bagian scrabble.",1,1
2967,Kurang tersebar,0,0
2968,dipertahankan,1,1
2969,gratis kalo bisa,1,1
2970,"baik, namun saat saat tertentu antrian sangat panjang, mungkin perlu di perbanyak petugas.",0,0
2971,tingkatkan lagi,1,1
2972,sudah bagus,1,1
2973,Tidak ada,1,1
2974,Tingkatkan,0,0
2975,kalau ngasih informasi yang sejelas jelasnya,1,1
2976,-,1,1
2977,Cukup,1,1
2978,Bagus,1,1
2979,Sudah baik,1,1
2980,Ditingkatkan,1,1
2981,sudah bagus,1,1
2982,Sudah Bagus,0,0
2983,tingkatkan lagi kenyamanan sarana dan pra sarananya,0,0
2984,sudah bagus,1,1
2985,sudah bagus,1,1
2986,bagus,1,1
2987,be good,1,1
2988,sudah cukup memuaskan,1,1
2989,tetap jaga ketepatan,1,1
2990,bagus,1,1
2991,Ga ikut,1,1
2992,Tidak ada,0,1
2993,Baik,1,1
2994,suadah baik,1,1
2995,jam kursus diperbanyak karena sulit untuk menemukan jam yang pas dengan jam kosong kuliah,1,1
2996,lebih ditingkatkan lagi,0,0
2997,memuaskan,0,0
2998,gg,1,1
2999,Sudah baik,0,0
3000,cukup,0,0
3001,baik,0,0
3002,Sudah bagus,0,0
3003,bagus,1,1
3004,sudah sangat baik,1,1
3005,"Sudah sangat bagus, kondisi ruangan ujian sangat memadai dengan pelayanan yang transparan",1,0
3006,,0,1
3007,sudah baik,1,1
3008,sudah baik,1,1
3009,saran saya cukup bagus tapi lebih tingkatkan lagi,1,0
3010,"menurut saya layanan pusat bahasa sudah cukup baik, tingkatkan lagi",0,0
3011,-,0,0
3012,Semoga lebih baik lagi,1,1
3013,sangat baik dan harus di tingkatkan,1,1
3014,semoga lebih baik,0,0
3015,semoga bisa jadi lebih baik lagi,1,1
3016,-,1,1
3017,Bagus,1,1
3018,saya sebagai siswa lac membership memberi saran maksimal dari bimbel 10 orang saja,1,1
3019,memperluas,1,1
3020,+,1,0
3021,Semangat,1,0
3022,Pemerataan bimbingan bag mahasiswa,1,0
3023,Terus dievaluasi sistemnya,1,1
3024,dipermudah segala urusannya,0,0
3025,"sudah memenuhi kebutuhan,mohon dipertahankan",1,1
3026,Belum ada saran,1,1
3027,ditingkatkan lagi,0,0
3028,sudah,0,1
3029,sudah bagus,0,0
3030,-,1,1
3031,good,1,1
3032,Tidak ada masukan,0,0
3033,"sudah baik, tetapi kalau bisa ditambah dengan TOEFL agar kami bisa belajar test TOEFL di kampus kita sendiri",1,1
3034,seharusnya esap tidak bayar.,1,0
3035,dipermudah prosesnya,1,1
3036,cukup,0,0
3037,saran baik dan tingkatkan kinerjanya,1,1
3038,sangat cukup puas,1,1
3039,sudah baik,1,1
3040,harus keibh bisa dioptimalkan lagi,1,1
3041,perbagus lab bahasa,1,1
3042,lebih baik lagi,1,1
3043,sudah cukup,1,0
3044,saya sudah sangat puas,1,1
3045,"lebih ditingkatkan lagi fasilitas, kinerja dan pelayanannya.",0,0
3046,-,1,1
3047,jadwal untuk lesnya diperbanyak,1,1
3048,nothing,1,1
3049,lebih gencar lagi dalam memberikan info lewat semua media agar semua mahasiswa/t mengetahui jika ada kegiatan,1,1
3050,Tidak ada,1,1
3051,sudah bagus,0,0
3052,"mungkin sebaiknya ada official account, jadi mahasiswa yang berada di tingkat akhir lebih mengetahui kegiatan yang bisa diikuti",1,1
3053,Sudah cukup baik,1,1
3054,cukup,1,1
3055,verifikasi data agar dapat dilakukan secara online (tidak perlu verifikasi secara fisik satu hari sebelum pelaksaan tes) mengingat ada pula mahasiswa yang tidak berdomisili di dayeuh kolot,1,1
3056,Digratiskan agar banyak yg mengikuti,1,1
3057,semangat,1,1
3058,kurang jelas pengumumannya,1,1
3059,Sdh oke,0,0
3060,Cukup,1,1
3061,(tidak ada),1,1
3062,sudah cukup,1,1
3063,baik,0,0
3064,Tingkatkan lagi,0,0
3065,sangat baik,1,1
3066,tetap jalani aturan dengan semestinya,1,0
3067,sangat memuaskan,1,1
3068,Sudah bagus,1,1
3069,Tidak ada,1,1
3070,0ie,1,1
3071,semuanya cukup,1,1
3072,lebih baik lagi,1,1
3073,Layananpusat bahasa sudah baik.,1,0
3074,cukup baik,1,1
3075,ok,1,1
3076,Semoga Layanan Lebih baik,0,0
3077,"sudah bagus, tapi lebih ditingkatkan demi kemajuan bersama.",1,0
3078,tidak ada,0,0
3079,"perlu ditingkatkan lagi karena, saat mengikuti layanan ESAP saya merasa tidak menambah ataupun memperbaiki kualitas bahasa inggris saya justru merasa kurang bermanfaat",0,0
3080,sudah baik,1,1
3081,sudah baik,1,0
3082,sudah bagus,0,0
3083,tidak ada,1,1
3084,-,1,1
3085,sudah baik,1,1
3086,lebih baik dalam mengatur jam karena sering sekali pusat bahasa buka tidak sesuai waktu,1,1
3087,jfdystwgre,1,1
3088,mantap,1,1
3089,Lebih giat dalam menginformasikan hal-hal terkait layanan oleh Layanan Pusat Bahasa,1,1
3090,"Layanan pusat bahasa jangan hanya EPRT dan smacamnya. Seharusnya tes awal kita disediakan TOEFL sekaligus agar kami dapat mengetahui kemampuan kami. Kalau hanya EPrT, tidak akan berguna untuk diluar kampus",1,1
3091,baik dan tingatkan lagi,1,1
3092,semoga lebih baik,0,0
3093,.,1,1
3094,Registrasi dan pembayaran online saja,0,0
3095,Lebih ditingkatkan lagi,0,0
3096,sudah bagus dan baik,0,0
3097,sangat baik,1,1
3098,Sudah baik,1,1
3099,AIR ASRAMA KOTOR :(,0,0
3100,baik,1,1
3101,mantap,1,1
3102,Saya rasa sudah cukup baik,0,0
3103,sudah sangat baik,0,0
3104,apa itu?,1,1
3105,di perbaiki,1,1
3106,nih,1,1
3107,sudah baik hanya perlu ditingkatkan dan dipertahankan,1,1
3108,Lebih ditingkatkan lagi,1,1
3109,sudah lumayan baik,1,1
3110,Tidak ada,0,0
3111,sudah cukup baik,1,1
3112,Sangat baik. Pertahankan dan tingkatkan.,1,1
3113,bagus,1,1
3114,Sudah baik,0,0
3115,"lebih ditingkatkan lagi sistem pemelajaran yang lebih efekif karna yang dirasasangat sangat tidak efektif dan tidak berpengaruh terhadap peningkatan pembeljaran saya,sangat tdak jelas dan saya terpaksa ikut krna berupa syarat nilai dari matkul bahasa nggris bukan untuk bena benar belajar, krna sbnrnya hanya membuang waktu kita harus mengantri untuk waktu yang sangat lama padahal ada kelas lain yang harus diikuti",0,0
3116,lebih baik lagi kedepannya,1,1
3117,layanan yang diberikan memuaskan,1,1
3118,Its good for me,0,0
3119,belum pernah mencoba,1,1
3120,sudah cukup baik,0,0
3121,No Comment,0,0
3122,anjay mantap,0,0
3123,Semoga bisa lebih baik lagi,0,0
3124,tidak ada,1,1
3125,-,1,0
3126,a,1,1
3127,Lebih baik lagi kedepannya,1,1
3128,lumayan aja,1,1
3129,baik,1,1
3130,baik,1,1
3131,jadi lebih baik dari sebelumnya,1,1
3132,sudah baik,0,0
3133,lebih ditingkatkan lagi,1,1
3134,tingkatkan,0,0
3135,moal sukses,1,0
3136,Semoga layanan di Universitas Telkom dalam bidang Layanan Pusat Bahasa menjadi lebih baik lagi kedepannya.,1,0
3137,-,1,1
3138,mungkin di tambahin beberapa lagi bahasa,1,1
3139,sudah baik.,1,1
3140,-,1,0
3141,penjelasan sudah bagus,1,1
3142,"sudah bagus,",1,1
3143,ys,0,0
3144,good,1,1
3145,masih perlu perbaikan maksimal,1,1
3146,-,1,1
3147,Diperbaik,1,1
3148,harga lebih bersahabat dengan kantong mahasisngkatkanwa.pembelajaran yang baik harus diti,0,0
3149,permudah birokrasi dalam pendaftaran yg menyangkut sidang dan akademis,1,1
3150,Cukup baik,1,1
3151,Bagus,1,1
3152,Sudah Baik,1,1
3153,"Sudah cukup baik, hanya kurang publikasi sehingga tidak banyak yang tahu program-programnya. bahkan kadang baru tahu gedungnya saat mau tes eprt menjelang TA.",1,0
3154,Tidak ada,0,0
3155,Baik,1,0
3156,ditingkatkan terus kinerjannya untuk selalu menjadi yg terbaik,1,1
3157,-,1,1
3158,pelayanan yang diberikan sangat sekali bermanfaat bagi seluruh mahasiswa,0,0
3159,Sangat Baik,1,1
3160,pertahankan,1,1
3161,pelayanan tempatmya kurang memuaskan,0,0
3162,belum pernah mencoba.,1,1
3163,sudah cukup baik,1,1
3164,-,1,1
3165,cukup,0,0
3166,Jika bisa harga untuk kursus bahasa di turunkan.,1,1
3167,tolong di perbaikin lgi,0,0
3168,percepat,1,0
3169,Tidak ada masukan karena belum pernah memakai salah satu dari fasilitas di atas.,1,1
3170,sip,1,1
3171,lebih ditingkatkan lg,0,0
3172,Cukup,1,0
3173,-,1,1
3174,Lebih ditingkatkan lagi,1,0
3175,sudah bagus,1,1
3176,bagus,1,1
3177,sudah bagus,1,1
3178,tingkatkan agar menjadi yang terbaik,1,1
3179,Bagus,1,1
3180,semoga makin baik,1,1
3181,minimalisir miskomunikasi,1,1
3182,Sudah bagus,1,1
3183,Good,1,0
3184,"sudah baik, akan tetapi tingkatkan lagi",0,0
3185,terapkan pelayanan same day finish,1,1
3186,baik,1,1
3187,Dapat membuka kelas course toefl dan ielts,1,1
3188,Sudah cukup baik,1,1
3189,,1,1
3190,Baik,1,1
3191,-,1,1
3192,Semoga tetap memuaskan,1,1
3193,-,1,1
3194,Bagus dan memudahkan mahasiswa dalam belajar bahasa asing,1,1
3195,sudah cukup baik,1,1
3196,dipermudah aja buat score toeflnya hehe,1,0
3197,Semoga lebih baik lagi kedepannya,1,0
3198,"Saya pribadi jarang ada urusan di Layanan Pusat Bahasa, tapi sejauh yang saya ketahui selama menjadi ESAP Helper fasilitas yang ada sudah cukup baik.",0,0
3199,baik,1,1
3200,Bagus,1,1
3201,saya sudah cukup puas dengan pelayanan dalam bidang layanan pusat bahasa,1,1
3202,layanan pusat bahasa perlu mengadakan program yang tidak memungut biaya yang membantu mahasiswa dalam meningkatkan kemampuan bahasa,1,1
3203,bagus,0,0
3204,baik,1,1
3205,-,0,0
3206,Sudah cukup baik,0,0
3207,sudah cukup baik,1,1
3208,sudah baik,0,0
3209,suka susah masuk ke pusat bahasa jika online bareng2 di dalam kelas,0,0
3210,"Layanan nya sangat bagus, hanya saja informaai terkait pusat bahasa kurang.",1,1
3211,Lebih diperbanyak tentang informasi pusat bahasa,0,0
3212,Sudah baik,1,1
3213,cukup bagus,1,1
3214,no comment,1,1
3215,tidak ada,1,1
3216,lebih ditingkatkan lagi,0,0
3217,tidak tahu,1,1
3218,Diperbaiki lg,1,1
3219,Semoga lebih baik lagi kedepannya.,1,1
3220,cukup,1,1
3221,sudah baik lebih ditingkatkan lagi,1,1
3222,"lebih ditingkatkan ,dan dikembangkan.",1,1
3223,Sudah baik,1,1
3224,Semoga lebih ditingkatkan lagi pelayanannya,1,1
3225,cukup bagi saya,1,0
3226,,1,1
3227,cukup,0,0
3228,lebih ditambah program program bahasa asing,1,1
3229,ditingkatkan lagi pelayanan dan kinerjanya dengan baik,1,1
3230,-,1,0
3231,-,0,0
3232,tidak ada,1,1
3233,Lebih baik,1,1
3234,-,0,0
3235,Belum berjalan dengan baik dan menyeliruh,1,1
3236,semoga lebih baik,0,0
3237,ok,1,1
3238,"Pelayanan pusat bahasa hanya menyiapkan pembelajaran bahasa inggris dan bahasa indonesia, agar menjadi mahasiswa yang dikatakan world class university, memberikan pembelajaran bahasa yang lebih banyak itu lebih baik",1,1
3239,baik,0,0
3240,jangan dibuat rumir prosedurnya,0,0
3241,baik,1,1
3242,layanan pusat bahasa sudah baik,0,0
3243,"Menurut saya, pelayanan di pusat bahasa sudah cukup baik. Namun untuk mendapatkan layanan tersebut, juga dibutuhkan biaya yang mahal",1,1
3244,diperbaiki lagi mekanismenya,0,0
3245,Cukup baik,1,0
3246,baik,1,1
3247,Lebih ditingkatkan lagi,1,1
3248,sudah cukup baik,1,1
3249,tingkatkan lagi,0,0
3250,Tak ada,1,1
3251,baik,1,1
3252,"Tetap semangat, ditingkatkan lagi saja ya!:)",1,1
3253,semoga lebih bak lagi,1,1
3254,Sdah baik,1,1
